t,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z
0.0010368824005126953,0.4432599172343617,0.03836881103233722,0.5777648687577706,0.5500004428479611,-2.88574106204981e-07,0.024989485348854836
0.10655069351196289,0.44442296501563083,0.033241192187329946,0.5706661632549688,0.5500005350818596,-3.922418643340755e-07,0.024989358244742143
0.2133958339691162,0.445547112395066,0.02735314358897899,0.5625566613765632,0.550000562373401,-8.688654007592235e-07,0.024989024567058413
0.320483922958374,0.4464581366999859,0.021397668222981406,0.5543926818240416,0.5500004847980665,-1.264233267470881e-06,0.024988670301565197
0.4251730442047119,0.4470831265811181,0.016070963002031712,0.547117470723543,0.5500004847980665,-1.264233267470881e-06,0.02498864788399818
0.5326569080352783,0.4475313836124657,0.010725099027950524,0.5398353051830498,0.5500004847980665,-1.264233267470881e-06,0.02498864733131051
0.6915228366851807,0.4477516343519261,0.006707594990674497,0.5343732552274703,0.5500004847980665,-1.264233267470881e-06,0.02498864731820929
0.8426229953765869,0.4477516343519261,0.006707594990674497,0.5343732552274703,0.5500004847980665,-1.264233267470881e-06,0.02498864731820929
0.986027717590332,0.4477516343519261,0.006707594990674497,0.5343732552274703,0.5500004847980665,-1.264233267470881e-06,0.02498864731820929
1.1257119178771973,0.4477516343519261,0.006707594990674497,0.5343732552274703,0.5500004847980665,-1.264233267470881e-06,0.02498864731820929
1.2661919593811035,0.4477516343519261,0.006707594990674497,0.5343732552274703,0.5500004847980665,-1.264233267470881e-06,0.02498864731820929
1.372769832611084,0.44783819837520783,0.005881019427284093,0.5331581939049476,0.5500004847980665,-1.264233267470881e-06,0.02498864731768469
1.4790070056915283,0.44784929968213827,0.004672158440332057,0.5317367752448382,0.5500004847980665,-1.264233267470881e-06,0.02498864731742613
1.585228681564331,0.4478275312452911,0.004015168517400961,0.5313451702565626,0.5500004847980665,-1.264233267470881e-06,0.024988647317361726
1.709040880203247,0.44774256936271,0.003106162487837257,0.531429309146443,0.5500004847980665,-1.264233267470881e-06,0.02498864731734354
1.833353042602539,0.44757970945096875,0.0024026216639620266,0.5326962446583875,0.5500004847980665,-1.264233267470881e-06,0.024988647317340816
1.9581928253173828,0.4473221693435021,0.0018581193362212768,0.5351901145979001,0.5500004847980665,-1.264233267470881e-06,0.024988647317340067
2.0841569900512695,0.4469281193430246,0.0014367210292549916,0.5389510449340058,0.5500004847980665,-1.264233267470881e-06,0.024988647317340306
2.209092855453491,0.4463196035272863,0.0011108525862945327,0.5440442891275705,0.5500004847980665,-1.264233267470881e-06,0.024988647317340216
2.3352420330047607,0.44551783502060827,0.0008589223344537101,0.5502814862977976,0.5500004847980665,-1.264233267470881e-06,0.024988647317340126
2.4603500366210938,0.44458640361775437,0.0006642444164378813,0.557376324068356,0.5500004847980665,-1.264233267470881e-06,0.024988647317340035
2.582911968231201,0.4434705618143006,0.0005138109530208509,0.5652808855613881,0.5500004847980665,-1.264233267470881e-06,0.024988647317340275
2.70577073097229,0.4421289947319846,0.0003973510836461194,0.5739104494355834,0.5500004847980665,-1.264233267470881e-06,0.024988647317340185
2.829983949661255,0.4405328429852173,0.0003072182889049677,0.5831735140958293,0.5500004847980665,-1.264233267470881e-06,0.024988647317340094
2.961357831954956,0.43867588933970303,0.00023748647898363473,0.5929883091612247,0.5500004847980665,-1.264233267470881e-06,0.024988647317340004
3.086179733276367,0.43652993552235536,0.0001835219567755809,0.6032058765509374,0.5500004847980665,-1.264233267470881e-06,0.024988647317340244
3.20955491065979,0.43408454755992465,0.00014187996952762892,0.6136737687915725,0.5500004847980665,-1.264233267470881e-06,0.024988647317340153
3.3362770080566406,0.43134764298187855,0.00010965368904843638,0.6242370660448416,0.5500004847980665,-1.264233267470881e-06,0.024988647317340063
3.4594550132751465,0.4283446310629507,8.480957136290842e-05,0.634738815505805,0.5500004847980665,-1.264233267470881e-06,0.024988647317340303
3.5860908031463623,0.42511857479729015,6.551711217964539e-05,0.6450215988699048,0.5500004847980665,-1.264233267470881e-06,0.024988647317340212
3.711016893386841,0.42172864073842653,5.055887956304973e-05,0.6549280062684487,0.5500004847980665,-1.264233267470881e-06,0.024988647317340122
3.836732864379883,0.4182498259667693,3.894468720339945e-05,0.6643024032133291,0.5500004847980665,-1.264233267470881e-06,0.024988647317340032
3.9619388580322266,0.41477133310101316,2.9718678032702882e-05,0.6729937132418925,0.5500004847980665,-1.264233267470881e-06,0.02498864731734027
4.087279796600342,0.4113787983796023,2.302626863921599e-05,0.6809399318243985,0.5500004847980665,-1.264233267470881e-06,0.02498864731734018
4.212707757949829,0.4080843945740993,1.763095910449754e-05,0.6880927137377884,0.5500004847980665,-1.264233267470881e-06,0.02498864731734009
4.337174654006958,0.40502679511310535,1.3192784557679397e-05,0.6942607704085872,0.5500004847980665,-1.264233267470881e-06,0.02498864731734
4.463181734085083,0.4026953428423798,1.0303989135027518e-05,0.6988815979669688,0.5500004847980665,-1.264233267470881e-06,0.02498864731734024
4.586524963378906,0.4013889210171956,7.897214976985651e-06,0.7016207193642697,0.5500004847980665,-1.264233267470881e-06,0.02498864731734015
4.709272861480713,0.4010265492307032,5.966581809843707e-06,0.7025378646369773,0.5500004847980665,-1.264233267470881e-06,0.02498864731734006
4.834957838058472,0.40153036212543436,4.345741738009648e-06,0.701656784478103,0.5500004847980665,-1.264233267470881e-06,0.0249886473173403
4.959565877914429,0.40288899082076896,3.4004895404858327e-06,0.69889731808568,0.5500004847980665,-1.264233267470881e-06,0.02498864731734021
5.084742784500122,0.40527997976490104,3.028155867563673e-06,0.693929707251988,0.5500004847980665,-1.264233267470881e-06,0.02498864731734012
5.208673715591431,0.40867362683201125,2.5672445723647172e-06,0.686594027289958,0.5500004847980665,-1.264233267470881e-06,0.02498864731734003
5.33280086517334,0.4125951926807751,2.3871378458224393e-06,0.6770037305415904,0.5500004847980665,-1.264233267470881e-06,0.024988647317340268
5.4391608238220215,0.41760866596224244,1.332063982476743e-06,0.6638310549753113,0.4125951926807751,2.387137845822396e-06,0.6153007590636288
5.541578054428101,0.4254723902240878,-1.0196903440093778e-06,0.6417696814553957,0.4125951926807751,2.387137845821639e-06,0.5776927565258455
5.671567916870117,0.42655207337148726,-1.1338066930799973e-06,0.6384603368506716,0.43070951224165915,-5.415632647129231e-07,0.588140616364795
5.814293622970581,0.42655207337148726,-1.1338066930799973e-06,0.6384603368506716,0.43070951224165915,-5.415632647129231e-07,0.588140616364795
5.953423738479614,0.42655207337148726,-1.1338066930799973e-06,0.6384603368506716,0.43070951224165915,-5.415632647129231e-07,0.588140616364795
6.0930938720703125,0.42655207337148726,-1.1338066930799973e-06,0.6384603368506716,0.43070951224165915,-5.415632647129231e-07,0.588140616364795
6.23220682144165,0.42655207337148726,-1.1338066930799973e-06,0.6384603368506716,0.43070951224165915,-5.415632647129231e-07,0.588140616364795
6.338571071624756,0.4266252216971246,-1.5647048130365152e-06,0.6389695695266573,0.4336155976314558,-2.4690471675842292e-06,0.5963503513159267
6.444487810134888,0.4266988246321731,-2.970266413496223e-06,0.6451964721705543,0.4358187507073587,-3.992882209819552e-06,0.6084840912175458
6.551086902618408,0.42472830392560185,-3.0508921187262442e-06,0.6525246116584102,0.4355895167908861,-3.3283694850784072e-06,0.6209418678052656
6.6743528842926025,0.42080808926767194,-2.588367545460281e-06,0.6650447897770471,0.4326422024315101,-2.4524243448153067e-06,0.635514666802342
6.799851655960083,0.4155755325267185,-8.798556775724893e-07,0.6769294564059194,0.42831325123400926,1.8987108015254192e-07,0.6479876840416765
6.925336837768555,0.4104100350755849,3.3215347749573004e-07,0.6870329130599473,0.42410589577605756,1.5494685050408498e-06,0.6579022592994378
7.050318717956543,0.40646931045163054,7.344667000574463e-07,0.6945944468142704,0.4208028769126644,1.6608264245594267e-06,0.6652338840335177
7.173973798751831,0.40352373959976573,9.761605906674982e-07,0.7004140635772305,0.41830656921361825,1.5383926123598806e-06,0.6707939718162129
7.298172950744629,0.40139669558076074,5.123275290748273e-07,0.7049075273187988,0.41646895284446234,1.1902139161895991e-06,0.6750461206800533
7.419903993606567,0.3998009513874238,-2.8044813038447402e-08,0.7085301634144654,0.415029537587897,7.415127310773009e-07,0.6784735962112963
7.545381784439087,0.398577502953944,-3.8205173978799376e-07,0.7115430118162728,0.41386489429664375,2.552875493702275e-07,0.6813240922589093
7.670091867446899,0.39758014178711754,-3.4021123434479014e-07,0.7141597486780132,0.41286004697023276,2.794906829666589e-07,0.6837983794265279
7.8013739585876465,0.3967071585299422,-3.0378187789283225e-07,0.7165241047157478,0.41193585337011973,2.76760717537342e-07,0.6860308730782677
7.926213979721069,0.3959275798813564,-2.7682653422904845e-07,0.718691634330122,0.4110713375509134,2.896546450718802e-07,0.6880733233960026
8.04959487915039,0.3952183094086998,-2.569716134134107e-07,0.7207005345640402,0.4102518643735577,3.057068132917223e-07,0.6899612553376304
8.173928022384644,0.3945627107765891,-2.424582421130298e-07,0.7225756721204556,0.40946810840040665,3.2018830714473586e-07,0.6917177942912474
8.300088882446289,0.39394947032659827,-2.3198911512573862e-07,0.7243318320265657,0.4087151628393958,3.313917605781577e-07,0.6933567110689144
8.42241883277893,0.39337169277546585,-2.2138345719718258e-07,0.7259763413633878,0.4079918084012049,3.1527064433490655e-07,0.6948848692612329
8.545300006866455,0.3928260154979637,-2.14424272266843e-07,0.7275105526690604,0.40729985852644485,3.125103096440406e-07,0.6963035629315741
8.667325973510742,0.3923120917106493,-2.104419249454325e-07,0.7289317618051757,0.40664364671573106,3.1185018398081477e-07,0.6976103260186578
8.787338972091675,0.39183185818238186,-3.299680239711841e-07,0.7302341595126149,0.406029531651743,2.7151474002294667e-07,0.6987997554694094
8.908451795578003,0.3913897173060399,-3.0285096613421417e-07,0.7314095674167082,0.4054656948043014,2.1585845744066562e-07,0.6998643389552927
9.0327627658844,0.3909908965149371,-4.034386688436095e-07,0.7324479391485029,0.40496148858346565,1.5965776827445428e-07,0.7007945969724436
9.156587839126587,0.39064288782513157,-8.651454390179479e-08,0.7333377976568907,0.40452743551639453,1.8864314400322632e-07,0.7015799523026134
9.278791904449463,0.3903526821710085,1.3974314861948818e-07,0.7340667329515526,0.40417447792243655,2.884347189962826e-07,0.7022085423347935
9.39968991279602,0.3901279972909388,1.1436776607874313e-08,0.7346209788235861,0.40391375778710387,4.266872312070217e-07,0.7026670857699806
9.520020961761475,0.3899775539759202,-3.750485750393356e-07,0.7349858348933513,0.4037564370661521,2.951953404752902e-08,0.7029421320059374
9.642072916030884,0.3899096688769673,-1.5103814745711847e-07,0.7351450638657682,0.4037136179712098,1.9478761758450583e-07,0.7030180674542231
9.766735792160034,0.38993142867253205,-1.0082946525103631e-07,0.7350823908157292,0.40379553148804115,4.3697324760366556e-07,0.7028789595974069
9.890131950378418,0.3900498961203837,6.55671869003342e-08,0.7347791755847084,0.4040111470317906,4.884221917721778e-07,0.7025074117348551
10.011900901794434,0.39027021073309437,1.8163851917342325e-07,0.734215121562036,0.4043681918465562,5.847985521550489e-07,0.7018834253824447
10.136371850967407,0.3905961408033363,3.4243812204139493e-07,0.7333676449774899,0.4048722836117963,6.658391060734802e-07,0.7009854217608732
10.258165836334229,0.3910290329410602,3.059719195989501e-07,0.732212112157258,0.40552657588758767,5.670198585052822e-07,0.6997894191002942
10.396862983703613,0.3909001634939835,0.0001079647045287462,0.7325873039228906,0.404898127945787,0.00016253225800700168,0.7009594173259976
10.531943798065186,0.3905912626792048,0.0005453452663094162,0.7335244558259812,0.4045195626941249,0.0007476597421310565,0.7016962509313269
10.671319723129272,0.39048933473973285,0.0015018895386066195,0.734043917290355,0.40438334651603147,0.0019213811255136158,0.7020480048738998
10.808310747146606,0.3905888507084919,0.0030906534773432384,0.7341924711680107,0.404472031261426,0.003779512140434037,0.7020538968994886
10.94772982597351,0.39087519696539363,0.005370895173666098,0.7340113124315967,0.4047596395181761,0.006366797809401119,0.7017508500085127
11.08614993095398,0.3913231586240019,0.008361562594028777,0.7335362023333312,0.4052138465225017,0.009691438515553815,0.7011705778257608
11.226658821105957,0.39190145194664827,0.01205327394696162,0.7327998530085998,0.40579684565617125,0.013734666161673343,0.7003431904111491
11.364067792892456,0.3925741723886077,0.016414210229785932,0.7318321405603221,0.40646797087053377,0.018457246591398996,0.6992971372086922
11.493045806884766,0.39330094315407005,0.021421297603103705,0.7306616521629835,0.40718388799311395,0.023826518859874343,0.6980594729913138
11.750126838684082,0.39330094315407005,0.021421297603103705,0.7306616521629835,0.40718388799311395,0.023826518859874343,0.6980594729913138
11.856369972229004,0.3940391371451378,0.027053979966112987,0.7293159992392182,0.40789977872664895,0.02981149864447431,0.69665713258591
11.962865829467773,0.39441275692244226,0.030374312281930715,0.7285406850695194,0.4081895063745896,0.032696800721482386,0.6959993988242021
12.069516897201538,0.39496159466416747,0.035112423654446605,0.7273427265632868,0.40859972376717635,0.03710499802999369,0.6949899297534153
12.186209678649902,0.39539897773286276,0.0397902649077793,0.7262069435570089,0.40917873665445975,0.043210286189061,0.6934633046486052
12.326746940612793,0.39595687934380835,0.0466894117084762,0.7244978079498394,0.40967867913538364,0.05041287634612691,0.6917256327866416
12.463116884231567,0.39640086407026165,0.05380283948266578,0.7227216850899918,0.41005496702200506,0.05780582182306904,0.6899298721542236
